pixelID x y
1320 6.0 12.5
1321 6.5 12.5
1322 7.0 12.5
1323 7.5 12.5
1324 8.0 12.5
1325 -0.5 12.5
1326 -1.0 12.5
1327 -1.5 12.5
1328 -2.0 12.5
1329 -2.5 12.5
1330 -3.0 12.5
1331 -3.5 12.5
1332 -4.0 12.5
1333 -4.5 12.5
1334 -5.0 12.5
1335 -5.5 12.5
1336 -6.0 12.5
1337 -6.5 12.5
1338 -7.0 12.5
1339 -7.5 12.5
1340 -8.0 12.5
1341 0 13.0
1342 0.5 13.0
1343 1.0 13.0
1344 1.5 13.0
1345 2.0 13.0
1346 2.5 13.0
1347 3.0 13.0
1348 3.5 13.0
1349 4.0 13.0
1350 4.5 13.0
1351 5.0 13.0
1352 5.5 13.0
1353 6.0 13.0
1354 6.5 13.0
1355 7.0 13.0
1356 -0.5 13.0
1357 -1.0 13.0
1358 -1.5 13.0
1359 -2.0 13.0
1360 -2.5 13.0
1361 -3.0 13.0
1362 -3.5 13.0
1363 -4.0 13.0
1364 -4.5 13.0
1365 -5.0 13.0
1366 -5.5 13.0
1367 -6.0 13.0
1368 -6.5 13.0
1369 -7.0 13.0
1370 0 13.5
1371 0.5 13.5
1372 1.0 13.5
1373 1.5 13.5
1374 2.0 13.5
1375 2.5 13.5
1376 3.0 13.5
1377 3.5 13.5
1378 4.0 13.5
1379 4.5 13.5
1380 5.0 13.5
1381 5.5 13.5
1382 6.0 13.5
1383 -0.5 13.5
1384 -1.0 13.5
1385 -1.5 13.5
1386 -2.0 13.5
1387 -2.5 13.5
1388 -3.0 13.5
1389 -3.5 13.5
1390 -4.0 13.5
1391 -4.5 13.5
1392 -5.0 13.5
1393 -5.5 13.5
1394 -6.0 13.5
1395 0 14.0
1396 0.5 14.0
1397 1.0 14.0
1398 1.5 14.0
1399 2.0 14.0
1400 2.5 14.0
1401 3.0 14.0
1402 3.5 14.0
1403 4.0 14.0
1404 4.5 14.0
1405 5.0 14.0
1406 -0.5 14.0
1407 -1.0 14.0
1408 -1.5 14.0
1409 -2.0 14.0
1410 -2.5 14.0
1411 -3.0 14.0
1412 -3.5 14.0
1413 -4.0 14.0
1414 -4.5 14.0
1415 -5.0 14.0
1416 0 14.5
1417 0.5 14.5
1418 1.0 14.5
1419 1.5 14.5
1420 2.0 14.5
1421 2.5 14.5
1422 3.0 14.5
1423 3.5 14.5
1424 -0.5 14.5
1425 -1.0 14.5
1426 -1.5 14.5
1427 -2.0 14.5
1428 -2.5 14.5
1429 -3.0 14.5
1430 -3.5 14.5
1431 0 -0.5
1432 0.5 -0.5
1433 1.0 -0.5
1434 1.5 -0.5
1435 2.0 -0.5
1436 2.5 -0.5
1437 3.0 -0.5
1438 3.5 -0.5
1439 4.0 -0.5
1440 4.5 -0.5
1441 5.0 -0.5
1442 5.5 -0.5
1443 6.0 -0.5
1444 6.5 -0.5
1445 7.0 -0.5
1446 7.5 -0.5
1447 8.0 -0.5
1448 8.5 -0.5
1449 9.0 -0.5
1450 9.5 -0.5
1451 10.0 -0.5
1452 10.5 -0.5
1453 11.0 -0.5
1454 11.5 -0.5
1455 12.0 -0.5
1456 12.5 -0.5
1457 13.0 -0.5
1458 13.5 -0.5
1459 14.0 -0.5
1460 14.5 -0.5
1461 -0.5 -0.5
1462 -1.0 -0.5
1463 -1.5 -0.5
1464 -2.0 -0.5
1465 -2.5 -0.5
1466 -3.0 -0.5
1467 -3.5 -0.5
1468 -4.0 -0.5
1469 -4.5 -0.5
1470 -5.0 -0.5
1471 -5.5 -0.5
1472 -6.0 -0.5
1473 -6.5 -0.5
1474 -7.0 -0.5
1475 -7.5 -0.5
1476 -8.0 -0.5
1477 -8.5 -0.5
1478 -9.0 -0.5
1479 -9.5 -0.5
1480 -10.0 -0.5
1481 -10.5 -0.5
1482 -11.0 -0.5
1483 -11.5 -0.5
1484 -12.0 -0.5
1485 -12.5 -0.5
1486 -13.0 -0.5
1487 -13.5 -0.5
1488 -14.0 -0.5
1489 -14.5 -0.5
1490 0 -1.0
1491 0.5 -1.0
1492 1.0 -1.0
1493 1.5 -1.0
1494 2.0 -1.0
1495 2.5 -1.0
1496 3.0 -1.0
1497 3.5 -1.0
1498 4.0 -1.0
1499 4.5 -1.0
1500 5.0 -1.0
1501 5.5 -1.0
1502 6.0 -1.0
1503 6.5 -1.0
1504 7.0 -1.0
1505 7.5 -1.0
1506 8.0 -1.0
1507 8.5 -1.0
1508 9.0 -1.0
1509 9.5 -1.0
1510 10.0 -1.0
1511 10.5 -1.0
1512 11.0 -1.0
1513 11.5 -1.0
1514 12.0 -1.0
1515 12.5 -1.0
1516 13.0 -1.0
1517 13.5 -1.0
1518 14.0 -1.0
1519 14.5 -1.0
1520 -0.5 -1.0
1521 -1.0 -1.0
1522 -1.5 -1.0
1523 -2.0 -1.0
1524 -2.5 -1.0
1525 -3.0 -1.0
1526 -3.5 -1.0
1527 -4.0 -1.0
1528 -4.5 -1.0
1529 -5.0 -1.0
1530 -5.5 -1.0
1531 -6.0 -1.0
1532 -6.5 -1.0
1533 -7.0 -1.0
1534 -7.5 -1.0
1535 -8.0 -1.0
1536 -8.5 -1.0
1537 -9.0 -1.0
1538 -9.5 -1.0
1539 -10.0 -1.0
1540 -10.5 -1.0
1541 -11.0 -1.0
1542 -11.5 -1.0
1543 -12.0 -1.0
1544 -12.5 -1.0
1545 -13.0 -1.0
1546 -13.5 -1.0
1547 -14.0 -1.0
1548 -14.5 -1.0
1549 0 -1.5
1550 0.5 -1.5
1551 1.0 -1.5
1552 1.5 -1.5
1553 2.0 -1.5
1554 2.5 -1.5
1555 3.0 -1.5
1556 3.5 -1.5
1557 4.0 -1.5
1558 4.5 -1.5
1559 5.0 -1.5
1560 5.5 -1.5
1561 6.0 -1.5
1562 6.5 -1.5
1563 7.0 -1.5
1564 7.5 -1.5
1565 8.0 -1.5
1566 8.5 -1.5
1567 9.0 -1.5
1568 9.5 -1.5
1569 10.0 -1.5
1570 10.5 -1.5
1571 11.0 -1.5
1572 11.5 -1.5
1573 12.0 -1.5
1574 12.5 -1.5
1575 13.0 -1.5
1576 13.5 -1.5
1577 14.0 -1.5
1578 14.5 -1.5
1579 -0.5 -1.5
1580 -1.0 -1.5
1581 -1.5 -1.5
1582 -2.0 -1.5
1583 -2.5 -1.5
1584 -3.0 -1.5
1585 -3.5 -1.5
1586 -4.0 -1.5
1587 -4.5 -1.5
1588 -5.0 -1.5
1589 -5.5 -1.5
1590 -6.0 -1.5
1591 -6.5 -1.5
1592 -7.0 -1.5
1593 -7.5 -1.5
1594 -8.0 -1.5
1595 -8.5 -1.5
1596 -9.0 -1.5
1597 -9.5 -1.5
1598 -10.0 -1.5
1599 -10.5 -1.5
1600 -11.0 -1.5
1601 -11.5 -1.5
1602 -12.0 -1.5
1603 -12.5 -1.5
1604 -13.0 -1.5
1605 -13.5 -1.5
1606 -14.0 -1.5
1607 -14.5 -1.5
1608 0 -2.0
1609 0.5 -2.0
1610 1.0 -2.0
1611 1.5 -2.0
1612 2.0 -2.0
1613 2.5 -2.0
1614 3.0 -2.0
1615 3.5 -2.0
1616 4.0 -2.0
1617 4.5 -2.0
1618 5.0 -2.0
1619 5.5 -2.0
1620 6.0 -2.0
1621 6.5 -2.0
1622 7.0 -2.0
1623 7.5 -2.0
1624 8.0 -2.0
1625 8.5 -2.0
1626 9.0 -2.0
1627 9.5 -2.0
1628 10.0 -2.0
1629 10.5 -2.0
1630 11.0 -2.0
1631 11.5 -2.0
1632 12.0 -2.0
1633 12.5 -2.0
1634 13.0 -2.0
1635 13.5 -2.0
1636 14.0 -2.0
1637 14.5 -2.0
1638 -0.5 -2.0
1639 -1.0 -2.0
1640 -1.5 -2.0
1641 -2.0 -2.0
1642 -2.5 -2.0
1643 -3.0 -2.0
1644 -3.5 -2.0
1645 -4.0 -2.0
1646 -4.5 -2.0
1647 -5.0 -2.0
1648 -5.5 -2.0
1649 -6.0 -2.0
1650 -6.5 -2.0
1651 -7.0 -2.0
1652 -7.5 -2.0
1653 -8.0 -2.0
1654 -8.5 -2.0
1655 -9.0 -2.0
1656 -9.5 -2.0
1657 -10.0 -2.0
1658 -10.5 -2.0
1659 -11.0 -2.0
1660 -11.5 -2.0
1661 -12.0 -2.0
1662 -12.5 -2.0
1663 -13.0 -2.0
1664 -13.5 -2.0
1665 -14.0 -2.0
1666 -14.5 -2.0
1667 0 -2.5
1668 0.5 -2.5
1669 1.0 -2.5
1670 1.5 -2.5
1671 2.0 -2.5
1672 2.5 -2.5
1673 3.0 -2.5
1674 3.5 -2.5
1675 4.0 -2.5
1676 4.5 -2.5
1677 5.0 -2.5
1678 5.5 -2.5
1679 6.0 -2.5
1680 6.5 -2.5
1681 7.0 -2.5
1682 7.5 -2.5
1683 8.0 -2.5
1684 8.5 -2.5
1685 9.0 -2.5
1686 9.5 -2.5
1687 10.0 -2.5
1688 10.5 -2.5
1689 11.0 -2.5
1690 11.5 -2.5
1691 12.0 -2.5
1692 12.5 -2.5
1693 13.0 -2.5
1694 13.5 -2.5
1695 14.0 -2.5
1696 14.5 -2.5
1697 -0.5 -2.5
1698 -1.0 -2.5
1699 -1.5 -2.5
1700 -2.0 -2.5
1701 -2.5 -2.5
1702 -3.0 -2.5
1703 -3.5 -2.5
1704 -4.0 -2.5
1705 -4.5 -2.5
1706 -5.0 -2.5
1707 -5.5 -2.5
1708 -6.0 -2.5
1709 -6.5 -2.5
1710 -7.0 -2.5
1711 -7.5 -2.5
1712 -8.0 -2.5
1713 -8.5 -2.5
1714 -9.0 -2.5
1715 -9.5 -2.5
1716 -10.0 -2.5
1717 -10.5 -2.5
1718 -11.0 -2.5
1719 -11.5 -2.5
1720 -12.0 -2.5
1721 -12.5 -2.5
1722 -13.0 -2.5
1723 -13.5 -2.5
1724 -14.0 -2.5
1725 -14.5 -2.5
1726 0 -3.0
1727 0.5 -3.0
1728 1.0 -3.0
1729 1.5 -3.0
1730 2.0 -3.0
1731 2.5 -3.0
1732 3.0 -3.0
1733 3.5 -3.0
1734 4.0 -3.0
1735 4.5 -3.0
1736 5.0 -3.0
1737 5.5 -3.0
1738 6.0 -3.0
1739 6.5 -3.0
1740 7.0 -3.0
1741 7.5 -3.0
1742 8.0 -3.0
1743 8.5 -3.0
1744 9.0 -3.0
1745 9.5 -3.0
1746 10.0 -3.0
1747 10.5 -3.0
1748 11.0 -3.0
1749 11.5 -3.0
1750 12.0 -3.0
1751 12.5 -3.0
1752 13.0 -3.0
1753 13.5 -3.0
1754 14.0 -3.0
1755 14.5 -3.0
1756 -0.5 -3.0
1757 -1.0 -3.0
1758 -1.5 -3.0
1759 -2.0 -3.0
1760 -2.5 -3.0
1761 -3.0 -3.0
1762 -3.5 -3.0
1763 -4.0 -3.0
1764 -4.5 -3.0
1765 -5.0 -3.0
1766 -5.5 -3.0
1767 -6.0 -3.0
1768 -6.5 -3.0
1769 -7.0 -3.0
1770 -7.5 -3.0
1771 -8.0 -3.0
1772 -8.5 -3.0
1773 -9.0 -3.0
1774 -9.5 -3.0
1775 -10.0 -3.0
1776 -10.5 -3.0
1777 -11.0 -3.0
1778 -11.5 -3.0
1779 -12.0 -3.0
1780 -12.5 -3.0
1781 -13.0 -3.0
1782 -13.5 -3.0
1783 -14.0 -3.0
1784 -14.5 -3.0
1785 0 -3.5
1786 0.5 -3.5
1787 1.0 -3.5
1788 1.5 -3.5
1789 2.0 -3.5
1790 2.5 -3.5
1791 3.0 -3.5
1792 3.5 -3.5
1793 4.0 -3.5
1794 4.5 -3.5
1795 5.0 -3.5
1796 5.5 -3.5
1797 6.0 -3.5
1798 6.5 -3.5
1799 7.0 -3.5
1800 7.5 -3.5
1801 8.0 -3.5
1802 8.5 -3.5
1803 9.0 -3.5
1804 9.5 -3.5
1805 10.0 -3.5
1806 10.5 -3.5
1807 11.0 -3.5
1808 11.5 -3.5
1809 12.0 -3.5
1810 12.5 -3.5
1811 13.0 -3.5
1812 13.5 -3.5
1813 14.0 -3.5
1814 14.5 -3.5
1815 -0.5 -3.5
1816 -1.0 -3.5
1817 -1.5 -3.5
1818 -2.0 -3.5
1819 -2.5 -3.5
1820 -3.0 -3.5
1821 -3.5 -3.5
1822 -4.0 -3.5
1823 -4.5 -3.5
1824 -5.0 -3.5
1825 -5.5 -3.5
1826 -6.0 -3.5
1827 -6.5 -3.5
1828 -7.0 -3.5
1829 -7.5 -3.5
1830 -8.0 -3.5
1831 -8.5 -3.5
1832 -9.0 -3.5
1833 -9.5 -3.5
1834 -10.0 -3.5
1835 -10.5 -3.5
1836 -11.0 -3.5
1837 -11.5 -3.5
1838 -12.0 -3.5
1839 -12.5 -3.5
1840 -13.0 -3.5
1841 -13.5 -3.5
1842 -14.0 -3.5
1843 -14.5 -3.5
1844 0 -4.0
1845 0.5 -4.0
1846 1.0 -4.0
1847 1.5 -4.0
1848 2.0 -4.0
1849 2.5 -4.0
1850 3.0 -4.0
1851 3.5 -4.0
1852 4.0 -4.0
1853 4.5 -4.0
1854 5.0 -4.0
1855 5.5 -4.0
1856 6.0 -4.0
1857 6.5 -4.0
1858 7.0 -4.0
1859 7.5 -4.0
1860 8.0 -4.0
1861 8.5 -4.0
1862 9.0 -4.0
1863 9.5 -4.0
1864 10.0 -4.0
1865 10.5 -4.0
1866 11.0 -4.0
1867 11.5 -4.0
1868 12.0 -4.0
1869 12.5 -4.0
1870 13.0 -4.0
1871 13.5 -4.0
1872 14.0 -4.0
1873 -0.5 -4.0
1874 -1.0 -4.0
1875 -1.5 -4.0
1876 -2.0 -4.0
1877 -2.5 -4.0
1878 -3.0 -4.0
1879 -3.5 -4.0
1880 -4.0 -4.0
1881 -4.5 -4.0
1882 -5.0 -4.0
1883 -5.5 -4.0
1884 -6.0 -4.0
1885 -6.5 -4.0
1886 -7.0 -4.0
1887 -7.5 -4.0
1888 -8.0 -4.0
1889 -8.5 -4.0
1890 -9.0 -4.0
1891 -9.5 -4.0
1892 -10.0 -4.0
1893 -10.5 -4.0
1894 -11.0 -4.0
1895 -11.5 -4.0
1896 -12.0 -4.0
1897 -12.5 -4.0
1898 -13.0 -4.0
1899 -13.5 -4.0
1900 -14.0 -4.0
1901 0 -4.5
1902 0.5 -4.5
1903 1.0 -4.5
1904 1.5 -4.5
1905 2.0 -4.5
1906 2.5 -4.5
1907 3.0 -4.5
1908 3.5 -4.5
1909 4.0 -4.5
1910 4.5 -4.5
1911 5.0 -4.5
1912 5.5 -4.5
1913 6.0 -4.5
1914 6.5 -4.5
1915 7.0 -4.5
1916 7.5 -4.5
1917 8.0 -4.5
1918 8.5 -4.5
1919 9.0 -4.5
1920 9.5 -4.5
1921 10.0 -4.5
1922 10.5 -4.5
1923 11.0 -4.5
1924 11.5 -4.5
1925 12.0 -4.5
1926 12.5 -4.5
1927 13.0 -4.5
1928 13.5 -4.5
1929 14.0 -4.5
1930 -0.5 -4.5
1931 -1.0 -4.5
1932 -1.5 -4.5
1933 -2.0 -4.5
1934 -2.5 -4.5
1935 -3.0 -4.5
1936 -3.5 -4.5
1937 -4.0 -4.5
1938 -4.5 -4.5
1939 -5.0 -4.5
1940 -5.5 -4.5
1941 -6.0 -4.5
1942 -6.5 -4.5
1943 -7.0 -4.5
1944 -7.5 -4.5
1945 -8.0 -4.5
1946 -8.5 -4.5
1947 -9.0 -4.5
1948 -9.5 -4.5
1949 -10.0 -4.5
1950 -10.5 -4.5
1951 -11.0 -4.5
1952 -11.5 -4.5
1953 -12.0 -4.5
1954 -12.5 -4.5
1955 -13.0 -4.5
1956 -13.5 -4.5
1957 -14.0 -4.5
1958 0 -5.0
1959 0.5 -5.0
1960 1.0 -5.0
1961 1.5 -5.0
1962 2.0 -5.0
1963 2.5 -5.0
1964 3.0 -5.0
1965 3.5 -5.0
1966 4.0 -5.0
1967 4.5 -5.0
1968 5.0 -5.0
1969 5.5 -5.0
1970 6.0 -5.0
1971 6.5 -5.0
1972 7.0 -5.0
1973 7.5 -5.0
1974 8.0 -5.0
1975 8.5 -5.0
1976 9.0 -5.0
1977 9.5 -5.0
1978 10.0 -5.0
1979 10.5 -5.0
1980 11.0 -5.0
1981 11.5 -5.0
1982 12.0 -5.0
1983 12.5 -5.0
1984 13.0 -5.0
1985 13.5 -5.0
1986 14.0 -5.0
1987 -0.5 -5.0
1988 -1.0 -5.0
1989 -1.5 -5.0
1990 -2.0 -5.0
1991 -2.5 -5.0
1992 -3.0 -5.0
1993 -3.5 -5.0
1994 -4.0 -5.0
1995 -4.5 -5.0
1996 -5.0 -5.0
1997 -5.5 -5.0
1998 -6.0 -5.0
1999 -6.5 -5.0
2000 -7.0 -5.0
2001 -7.5 -5.0
2002 -8.0 -5.0
2003 -8.5 -5.0
2004 -9.0 -5.0
2005 -9.5 -5.0
2006 -10.0 -5.0
2007 -10.5 -5.0
2008 -11.0 -5.0
2009 -11.5 -5.0
2010 -12.0 -5.0
2011 -12.5 -5.0
2012 -13.0 -5.0
2013 -13.5 -5.0
2014 -14.0 -5.0
2015 0 -5.5
2016 0.5 -5.5
2017 1.0 -5.5
2018 1.5 -5.5
2019 2.0 -5.5
2020 2.5 -5.5
2021 3.0 -5.5
2022 3.5 -5.5
2023 4.0 -5.5
2024 4.5 -5.5
2025 5.0 -5.5
2026 5.5 -5.5
2027 6.0 -5.5
2028 6.5 -5.5
2029 7.0 -5.5
2030 7.5 -5.5
2031 8.0 -5.5
2032 8.5 -5.5
2033 9.0 -5.5
2034 9.5 -5.5
2035 10.0 -5.5
2036 10.5 -5.5
2037 11.0 -5.5
2038 11.5 -5.5
2039 12.0 -5.5
2040 12.5 -5.5
2041 13.0 -5.5
2042 13.5 -5.5
2043 -0.5 -5.5
2044 -1.0 -5.5
2045 -1.5 -5.5
2046 -2.0 -5.5
2047 -2.5 -5.5
2048 -3.0 -5.5
2049 -3.5 -5.5
2050 -4.0 -5.5
2051 -4.5 -5.5
2052 -5.0 -5.5
2053 -5.5 -5.5
2054 -6.0 -5.5
2055 -6.5 -5.5
2056 -7.0 -5.5
2057 -7.5 -5.5
2058 -8.0 -5.5
2059 -8.5 -5.5
2060 -9.0 -5.5
2061 -9.5 -5.5
2062 -10.0 -5.5
2063 -10.5 -5.5
2064 -11.0 -5.5
2065 -11.5 -5.5
2066 -12.0 -5.5
2067 -12.5 -5.5
2068 -13.0 -5.5
2069 -13.5 -5.5
2070 0 -6.0
2071 0.5 -6.0
2072 1.0 -6.0
2073 1.5 -6.0
2074 2.0 -6.0
2075 2.5 -6.0
2076 3.0 -6.0
2077 3.5 -6.0
2078 4.0 -6.0
2079 4.5 -6.0
2080 5.0 -6.0
2081 5.5 -6.0
2082 6.0 -6.0
2083 6.5 -6.0
2084 7.0 -6.0
2085 7.5 -6.0
2086 8.0 -6.0
2087 8.5 -6.0
2088 9.0 -6.0
2089 9.5 -6.0
2090 10.0 -6.0
2091 10.5 -6.0
2092 11.0 -6.0
2093 11.5 -6.0
2094 12.0 -6.0
2095 12.5 -6.0
2096 13.0 -6.0
2097 13.5 -6.0
2098 -0.5 -6.0
2099 -1.0 -6.0
2100 -1.5 -6.0
2101 -2.0 -6.0
2102 -2.5 -6.0
2103 -3.0 -6.0
2104 -3.5 -6.0
2105 -4.0 -6.0
2106 -4.5 -6.0
2107 -5.0 -6.0
2108 -5.5 -6.0
2109 -6.0 -6.0
2110 -6.5 -6.0
2111 -7.0 -6.0
2112 -7.5 -6.0
2113 -8.0 -6.0
2114 -8.5 -6.0
2115 -9.0 -6.0
2116 -9.5 -6.0
2117 -10.0 -6.0
2118 -10.5 -6.0
2119 -11.0 -6.0
2120 -11.5 -6.0
2121 -12.0 -6.0
2122 -12.5 -6.0
2123 -13.0 -6.0
2124 -13.5 -6.0
2125 0 -6.5
2126 0.5 -6.5
2127 1.0 -6.5
2128 1.5 -6.5
2129 2.0 -6.5
2130 2.5 -6.5
2131 3.0 -6.5
2132 3.5 -6.5
2133 4.0 -6.5
2134 4.5 -6.5
2135 5.0 -6.5
2136 5.5 -6.5
2137 6.0 -6.5
2138 6.5 -6.5
2139 7.0 -6.5
2140 7.5 -6.5
2141 8.0 -6.5
2142 8.5 -6.5
2143 9.0 -6.5
2144 9.5 -6.5
2145 10.0 -6.5
2146 10.5 -6.5
2147 11.0 -6.5
2148 11.5 -6.5
2149 12.0 -6.5
2150 12.5 -6.5
2151 13.0 -6.5
2152 -0.5 -6.5
2153 -1.0 -6.5
2154 -1.5 -6.5
2155 -2.0 -6.5
2156 -2.5 -6.5
2157 -3.0 -6.5
2158 -3.5 -6.5
2159 -4.0 -6.5
2160 -4.5 -6.5
2161 -5.0 -6.5
2162 -5.5 -6.5
2163 -6.0 -6.5
2164 -6.5 -6.5
2165 -7.0 -6.5
2166 -7.5 -6.5
2167 -8.0 -6.5
2168 -8.5 -6.5
2169 -9.0 -6.5
2170 -9.5 -6.5
2171 -10.0 -6.5
2172 -10.5 -6.5
2173 -11.0 -6.5
2174 -11.5 -6.5
2175 -12.0 -6.5
2176 -12.5 -6.5
2177 -13.0 -6.5
2178 0 -7.0
2179 0.5 -7.0
2180 1.0 -7.0
2181 1.5 -7.0
2182 2.0 -7.0
2183 2.5 -7.0
2184 3.0 -7.0
2185 3.5 -7.0
2186 4.0 -7.0
2187 4.5 -7.0
2188 5.0 -7.0
2189 5.5 -7.0
2190 6.0 -7.0
2191 6.5 -7.0
2192 7.0 -7.0
2193 7.5 -7.0
2194 8.0 -7.0
2195 8.5 -7.0
2196 9.0 -7.0
2197 9.5 -7.0
2198 10.0 -7.0
2199 10.5 -7.0
2200 11.0 -7.0
2201 11.5 -7.0
2202 12.0 -7.0
2203 12.5 -7.0
2204 13.0 -7.0
2205 -0.5 -7.0
2206 -1.0 -7.0
2207 -1.5 -7.0
2208 -2.0 -7.0
2209 -2.5 -7.0
2210 -3.0 -7.0
2211 -3.5 -7.0
2212 -4.0 -7.0
2213 -4.5 -7.0
2214 -5.0 -7.0
2215 -5.5 -7.0
2216 -6.0 -7.0
2217 -6.5 -7.0
2218 -7.0 -7.0
2219 -7.5 -7.0
2220 -8.0 -7.0
2221 -8.5 -7.0
2222 -9.0 -7.0
2223 -9.5 -7.0
2224 -10.0 -7.0
2225 -10.5 -7.0
2226 -11.0 -7.0
2227 -11.5 -7.0
2228 -12.0 -7.0
2229 -12.5 -7.0
2230 -13.0 -7.0
2231 0 -7.5
2232 0.5 -7.5
2233 1.0 -7.5
2234 1.5 -7.5
2235 2.0 -7.5
2236 2.5 -7.5
2237 3.0 -7.5
2238 3.5 -7.5
2239 4.0 -7.5
2240 4.5 -7.5
2241 5.0 -7.5
2242 5.5 -7.5
2243 6.0 -7.5
2244 6.5 -7.5
2245 7.0 -7.5
2246 7.5 -7.5
2247 8.0 -7.5
2248 8.5 -7.5
2249 9.0 -7.5
2250 9.5 -7.5
2251 10.0 -7.5
2252 10.5 -7.5
2253 11.0 -7.5
2254 11.5 -7.5
2255 12.0 -7.5
2256 12.5 -7.5
2257 -0.5 -7.5
2258 -1.0 -7.5
2259 -1.5 -7.5
2260 -2.0 -7.5
2261 -2.5 -7.5
2262 -3.0 -7.5
2263 -3.5 -7.5
2264 -4.0 -7.5
2265 -4.5 -7.5
2266 -5.0 -7.5
2267 -5.5 -7.5
2268 -6.0 -7.5
2269 -6.5 -7.5
2270 -7.0 -7.5
2271 -7.5 -7.5
2272 -8.0 -7.5
2273 -8.5 -7.5
2274 -9.0 -7.5
2275 -9.5 -7.5
2276 -10.0 -7.5
2277 -10.5 -7.5
2278 -11.0 -7.5
2279 -11.5 -7.5
2280 -12.0 -7.5
2281 -12.5 -7.5
2282 0 -8.0
2283 0.5 -8.0
2284 1.0 -8.0
2285 1.5 -8.0
2286 2.0 -8.0
2287 2.5 -8.0
2288 3.0 -8.0
2289 3.5 -8.0
2290 4.0 -8.0
2291 4.5 -8.0
2292 5.0 -8.0
2293 5.5 -8.0
2294 6.0 -8.0
2295 6.5 -8.0
2296 7.0 -8.0
2297 7.5 -8.0
2298 8.0 -8.0
2299 8.5 -8.0
2300 9.0 -8.0
2301 9.5 -8.0
2302 10.0 -8.0
2303 10.5 -8.0
2304 11.0 -8.0
2305 11.5 -8.0
2306 12.0 -8.0
2307 12.5 -8.0
2308 -0.5 -8.0
2309 -1.0 -8.0
2310 -1.5 -8.0
2311 -2.0 -8.0
2312 -2.5 -8.0
2313 -3.0 -8.0
2314 -3.5 -8.0
2315 -4.0 -8.0
2316 -4.5 -8.0
2317 -5.0 -8.0
2318 -5.5 -8.0
2319 -6.0 -8.0
2320 -6.5 -8.0
2321 -7.0 -8.0
2322 -7.5 -8.0
2323 -8.0 -8.0
2324 -8.5 -8.0
2325 -9.0 -8.0
2326 -9.5 -8.0
2327 -10.0 -8.0
2328 -10.5 -8.0
2329 -11.0 -8.0
2330 -11.5 -8.0
2331 -12.0 -8.0
2332 -12.5 -8.0
2333 0 -8.5
2334 0.5 -8.5
2335 1.0 -8.5
2336 1.5 -8.5
2337 2.0 -8.5
2338 2.5 -8.5
2339 3.0 -8.5
2340 3.5 -8.5
2341 4.0 -8.5
2342 4.5 -8.5
2343 5.0 -8.5
2344 5.5 -8.5
2345 6.0 -8.5
2346 6.5 -8.5
2347 7.0 -8.5
2348 7.5 -8.5
2349 8.0 -8.5
2350 8.5 -8.5
2351 9.0 -8.5
2352 9.5 -8.5
2353 10.0 -8.5
2354 10.5 -8.5
2355 11.0 -8.5
2356 11.5 -8.5
2357 12.0 -8.5
2358 -0.5 -8.5
2359 -1.0 -8.5
2360 -1.5 -8.5
2361 -2.0 -8.5
2362 -2.5 -8.5
2363 -3.0 -8.5
2364 -3.5 -8.5
2365 -4.0 -8.5
2366 -4.5 -8.5
2367 -5.0 -8.5
2368 -5.5 -8.5
2369 -6.0 -8.5
2370 -6.5 -8.5
2371 -7.0 -8.5
2372 -7.5 -8.5
2373 -8.0 -8.5
2374 -8.5 -8.5
2375 -9.0 -8.5
2376 -9.5 -8.5
2377 -10.0 -8.5
2378 -10.5 -8.5
2379 -11.0 -8.5
2380 -11.5 -8.5
2381 -12.0 -8.5
2382 0 -9.0
2383 0.5 -9.0
2384 1.0 -9.0
2385 1.5 -9.0
2386 2.0 -9.0
2387 2.5 -9.0
2388 3.0 -9.0
2389 3.5 -9.0
2390 4.0 -9.0
2391 4.5 -9.0
2392 5.0 -9.0
2393 5.5 -9.0
2394 6.0 -9.0
2395 6.5 -9.0
2396 7.0 -9.0
2397 7.5 -9.0
2398 8.0 -9.0
2399 8.5 -9.0
2400 9.0 -9.0
2401 9.5 -9.0
2402 10.0 -9.0
2403 10.5 -9.0
2404 11.0 -9.0
2405 11.5 -9.0
2406 -0.5 -9.0
2407 -1.0 -9.0
2408 -1.5 -9.0
2409 -2.0 -9.0
2410 -2.5 -9.0
2411 -3.0 -9.0
2412 -3.5 -9.0
2413 -4.0 -9.0
2414 -4.5 -9.0
2415 -5.0 -9.0
2416 -5.5 -9.0
2417 -6.0 -9.0
2418 -6.5 -9.0
2419 -7.0 -9.0
2420 -7.5 -9.0
2421 -8.0 -9.0
2422 -8.5 -9.0
2423 -9.0 -9.0
2424 -9.5 -9.0
2425 -10.0 -9.0
2426 -10.5 -9.0
2427 -11.0 -9.0
2428 -11.5 -9.0
2429 0 -9.5
2430 0.5 -9.5
2431 1.0 -9.5
2432 1.5 -9.5
2433 2.0 -9.5
2434 2.5 -9.5
2435 3.0 -9.5
2436 3.5 -9.5
2437 4.0 -9.5
2438 4.5 -9.5
2439 5.0 -9.5
2440 5.5 -9.5
2441 6.0 -9.5
2442 6.5 -9.5
2443 7.0 -9.5
2444 7.5 -9.5
2445 8.0 -9.5
2446 8.5 -9.5
2447 9.0 -9.5
2448 9.5 -9.5
2449 10.0 -9.5
2450 10.5 -9.5
2451 11.0 -9.5
2452 11.5 -9.5
