pixelID mppcID probability
198 16 0.0011807442213377373
199 1 0.002428056531084355
199 2 0.0020370876068807053
199 3 0.0011790032014436513
199 4 0.0009281328935957234
199 5 0.0007626050623789384
199 6 0.0007009899189381963
199 7 0.0015333026913952538
199 8 0.0011826319382205325
199 9 0.0007598904219673353
199 10 0.000864788662890914
199 11 0.001340359294426996
199 12 0.0013611495896769243
199 13 0.0006234370386377641
199 14 0.0007990433280362641
199 15 0.0009953135424891624
199 16 0.0013299520728538017
200 1 0.0028602994803168524
200 2 0.002240863223173628
200 3 0.001269317936138381
200 4 0.001059305901416216
200 5 0.0008970591958227629
200 6 0.0010254303706987806
200 7 0.0015622028047433106
200 8 0.001318114431881831
200 9 0.0010302512132325803
200 10 0.0011673332945482118
200 11 0.0013782670184233625
200 12 0.0016836640733316477
200 13 0.00088319542568005
200 14 0.0010274491517856532
200 15 0.0011154810968405648
200 16 0.0014406483265780867
201 1 0.0032863573455409467
201 2 0.0023770611200997216
201 3 0.0013348375761561004
201 4 0.0011702641055316848
201 5 0.0009959008719628189
201 6 0.0016272589368493784
201 7 0.0014183914092903496
201 8 0.001388550691200488
201 9 0.0014907339439995393
201 10 0.0014806670745411976
201 11 0.0013229918823401965
201 12 0.001710740612984818
201 13 0.0014104341919971564
201 14 0.0011213663376166139
201 15 0.0012195698156467483
201 16 0.0015278245931371615
202 1 0.0037530341156679636
202 2 0.0024464342029737463
202 3 0.001411008515126988
202 4 0.0012828097385502724
202 5 0.0012807144524806663
202 6 0.0021508082951607727
202 7 0.0014235974807362741
202 8 0.0014993735991474522
202 9 0.0018785864371384797
202 10 0.0017136547274019809
202 11 0.001374448699141273
202 12 0.0016399698002051988
202 13 0.0019173630187916402
202 14 0.0011516054557600963
202 15 0.0013303310122796397
202 16 0.0016068693331949824
203 1 0.004279429076458285
203 2 0.0024867116805585843
203 3 0.0015142944091144916
203 4 0.001415606455986304
203 5 0.0018578050740124148
203 6 0.002188776810963109
203 7 0.001564776237092915
203 8 0.0017109392344953345
203 9 0.001985532951243929
203 10 0.00188814978726759
203 11 0.0016248786533283877
203 12 0.001641200639113105
203 13 0.002136872420653191
203 14 0.0014395329685612523
203 15 0.001425636279989373
203 16 0.0016883984137920915
204 1 0.004613042994725536
204 2 0.0024681513213298256
204 3 0.0015841340556519423
204 4 0.0016390776043604394
204 5 0.0023969884338342524
204 6 0.0020154521832339346
204 7 0.0018337229327224144
204 8 0.001940295675635459
204 9 0.001991995240686828
204 10 0.0020494519236997633
204 11 0.0019102950795829576
204 12 0.0017914471716269365
204 13 0.002193702850190604
204 14 0.002009418425217735
204 15 0.0014988930172037396
204 16 0.0017489862653983224
205 1 0.0045806897202829155
205 2 0.0023232410237253864
205 3 0.001601802495592941
205 4 0.0020281545415614666
205 5 0.0025477297779252298
205 6 0.0020582236065982934
205 7 0.0021283537254931737
205 8 0.0021053488667617803
205 9 0.0021537587599228525
205 10 0.0022299844151260073
205 11 0.0021340440975826658
205 12 0.002072548053706047
205 13 0.002302287931214897
205 14 0.0025332738130450227
205 15 0.0017517424747359733
205 16 0.0017621490663646266
206 1 0.004826844201367253
206 2 0.0020939925693869155
206 3 0.001716296767930836
206 4 0.0024330558747661657
206 5 0.002371221044910655
206 6 0.0023335968671158664
206 7 0.0023443679047786877
206 8 0.0023127032036150824
206 9 0.002483020088136112
206 10 0.0024487203762337817
206 11 0.0023588217168812875
206 12 0.002380136782247355
206 13 0.002464078239307943
206 14 0.002747590552338419
206 15 0.002308326895296142
206 16 0.001913713172460918
207 1 0.005988539322332009
207 2 0.0020856874469215025
207 3 0.0022029661555512114
207 4 0.002739695847948753
207 5 0.0021058141020750577
207 6 0.0026727681890046464
207 7 0.0025590107809706497
207 8 0.002635968909195513
207 9 0.0028877577196582127
207 10 0.002702900172684042
207 11 0.002629415266086843
207 12 0.0026630483709420005
207 13 0.002603926858704586
207 14 0.0027425335253599137
207 15 0.0028483447473062196
207 16 0.0024275598151133337
208 1 0.0005755960782093394
208 2 0.0005884230392285694
208 3 0.0005994660160882903
208 4 0.0006269546233254597
208 5 0.0006495899515794323
208 6 0.0006580867456817963
208 7 0.0006421096133414905
208 8 0.00061675159884933
208 9 0.0005934436250493724
208 10 0.0005850913788409129
208 11 0.0005695296955060269
208 12 0.0005478538222934703
208 13 0.0005120464353988441
208 14 0.0004958958495936694
208 15 0.000525465636106115
208 16 0.0005573939826656327
209 1 0.0005584845319873688
209 2 0.000582030359380703
209 3 0.0005937135421850703
209 4 0.0006110349849609564
209 5 0.0006418816767966851
209 6 0.0006660392660657877
209 7 0.0006659359427760858
209 8 0.0006417508732546595
209 9 0.0006108577952401162
209 10 0.0005936951086302211
209 11 0.0005819084745515568
209 12 0.0005583602043927605
209 13 0.0005291038391239955
209 14 0.0004896102949875913
209 15 0.0004897842168339328
209 16 0.0005293018607735456
210 1 0.0005314266063518036
210 2 0.0005593690607765267
210 3 0.0005871906857434217
210 4 0.0005998186900396663
210 5 0.0006408227571191305
210 6 0.0006681474167216095
210 7 0.0006961143329785036
210 8 0.0006681474167258283
210 9 0.0006408227571409741
210 10 0.0005998186900551261
210 11 0.0005871906857735087
210 12 0.00055936906077933
210 13 0.0005314266063448647
210 14 0.000499657308777407
210 15 0.00047200813712638956
210 16 0.0004996573087505118
211 1 0.0005041415834747265
211 2 0.0005289122369750987
211 3 0.0005584012834498053
211 4 0.0005918271351615934
211 5 0.0006434293177298711
211 6 0.0006788404702975925
211 7 0.0007247986662525796
211 8 0.0007083586895063609
211 9 0.0006741375732039478
211 10 0.000625766551118706
211 11 0.0005808796705437103
211 12 0.0005512615107673979
211 13 0.0005206525559989239
211 14 0.0004996487680037076
211 15 0.0004846432371412024
211 16 0.0004883176295545355
212 1 0.00048621205197146855
212 2 0.0004992223103597038
212 3 0.0005309057124940897
212 4 0.0005704528878570092
212 5 0.0006423943362666162
212 6 0.0006990612043611399
212 7 0.0007360120932415337
212 8 0.0007569545178430781
212 9 0.0007034863246304923
212 10 0.000660193629646949
212 11 0.0005902135233193662
212 12 0.0005357048929552355
212 13 0.0005071375438750747
212 14 0.0004857778561553894
212 15 0.0004972720833353594
212 16 0.0005006683219108687
213 1 0.0004801668979524387
213 2 0.00047810313217883094
213 3 0.0005117171885031802
213 4 0.0005506956183656819
213 5 0.0006344353367540578
213 6 0.0007049797728051477
213 7 0.0007486304630758278
213 8 0.0007878216403948146
213 9 0.0007352445278661079
213 10 0.0006777269385405404
213 11 0.0006056976289995353
213 12 0.000532430467993561
213 13 0.0004977607570916948
213 14 0.0004720472852988711
213 15 0.0004952800941954993
213 16 0.0005153474763847921
214 1 0.00048007550617212846
214 2 0.00046993169390513456
214 3 0.000497220756710548
214 4 0.0005467456349222966
214 5 0.0006211651072094426
214 6 0.0006906484430370674
214 7 0.0007811357249489781
214 8 0.0008017677901064335
214 9 0.0007781126974614749
214 10 0.0006839873112133021
214 11 0.0006148860079578933
214 12 0.0005438570189594261
214 13 0.0004948073998276431
214 14 0.0004688251763577955
214 15 0.0004829653416822677
214 16 0.0005146873460671053
215 1 0.000472947891565656
215 2 0.0004651873097990533
215 3 0.0004884505147694229
215 4 0.0005364086467771756
215 5 0.000609405395978535
215 6 0.0006755537930615008
215 7 0.000814902191998701
215 8 0.0008429334981779335
215 9 0.0008298468384435598
215 10 0.0007000675145688307
215 11 0.0006297287037749233
215 12 0.000545117110318391
215 13 0.0004946211484637558
215 14 0.0004685386649378731
215 15 0.0004681295833672827
215 16 0.0004988205181603034
216 1 0.0004551781794005505
216 2 0.0004528166430950442
216 3 0.0004770113899591477
216 4 0.0005168625662919091
216 5 0.0006005288193104974
216 6 0.0006745247159197776
216 7 0.0008307175097826414
216 8 0.0009111715293208533
216 9 0.0008837672062734225
216 10 0.0007370768984806819
216 11 0.0006377098791515434
216 12 0.0005410350021173016
216 13 0.0004926870948703255
216 14 0.00045974175537277784
216 15 0.00045134784687053675
216 16 0.0004888950282187776
217 1 0.00044277568879080853
217 2 0.0004418467869075071
217 3 0.0004603142300256824
217 4 0.0005024790796167578
217 5 0.0005884611504108905
217 6 0.0006802491245961884
217 7 0.0008362832126734832
217 8 0.0009759284442471539
217 9 0.0009330315370978393
217 10 0.0007699998873272329
217 11 0.0006400655466192451
217 12 0.0005442877338136115
217 13 0.0004874321133374604
217 14 0.0004473059867363127
217 15 0.00043928413070534744
217 16 0.000506930252288762
218 1 0.0004509114593790886
218 2 0.0004358571623659935
218 3 0.0004423812410248029
218 4 0.00048538748575233104
218 5 0.000569473494766326
218 6 0.0006817202233020403
218 7 0.0008492906791108812
218 8 0.0010175877527410782
218 9 0.0009751981969004508
218 10 0.0007806542271683037
218 11 0.0006473561261456928
218 12 0.0005398754852779519
218 13 0.0004780545838979286
218 14 0.0004329683126798184
218 15 0.0004380072173173627
218 16 0.0005329628302556677
219 1 0.00048066118983913775
219 2 0.0004259630849829943
219 3 0.0004202787997176216
219 4 0.0004619600205801877
219 5 0.0005484036213647681
219 6 0.0006676530072511344
219 7 0.000863372256635242
219 8 0.0010619175816456994
219 9 0.0010224261801861645
219 10 0.0007871078955375699
219 11 0.0006403642964450951
219 12 0.0005270160901649362
219 13 0.0004631199453722368
219 14 0.0004146715710964394
219 15 0.00043363457670703154
219 16 0.0005459974628546915
220 1 0.000525083687760941
220 2 0.0004108272748075681
220 3 0.00039679767234335195
220 4 0.00044387710468107855
220 5 0.0005313680749423622
220 6 0.0006550228364538002
220 7 0.000883650623097032
220 8 0.0011284115637931746
220 9 0.0010867569484818707
220 10 0.0008234668231058007
220 11 0.0006319532704583408
220 12 0.0005193991589449026
220 13 0.00044478281099624706
220 14 0.00039563678093453014
220 15 0.00041957913066799357
220 16 0.0005626122041245685
221 1 0.0005600324329613215
221 2 0.00040144117723911465
221 3 0.0003833849174014192
221 4 0.00043635954804788213
221 5 0.0005182941366389526
221 6 0.0006462087681460282
221 7 0.0009075334181484207
221 8 0.0011977640712713677
221 9 0.0011696515010676811
221 10 0.0008748241958542458
221 11 0.0006340001497117664
221 12 0.0005125812828630921
221 13 0.0004340958997774008
221 14 0.00038468371280662994
221 15 0.0004070507218580377
221 16 0.0005733155089420183
222 1 0.0005668175885794047
222 2 0.0004167472133417838
222 3 0.0003910021380190143
222 4 0.0004397452555381376
222 5 0.0005079244513596093
222 6 0.0006299151078215104
222 7 0.0009095707168944589
222 8 0.0012716064586707487
222 9 0.0012696255054426842
222 10 0.0009069909740022641
222 11 0.0006289751831836665
222 12 0.0005072018678719745
222 13 0.0004393559310853015
222 14 0.0003911941876732772
222 15 0.0004173177925295285
222 16 0.0005669506052610462
223 1 0.0005566141769736688
223 2 0.0004668471275466324
223 3 0.000406177939694774
223 4 0.00044905803485462137
223 5 0.0005048922153639834
223 6 0.0006239819717731576
223 7 0.0008962358271183968
223 8 0.001361830608616943
223 9 0.0013817113860241648
223 10 0.0009224780024076895
223 11 0.0006384823777733084
223 12 0.0005146171782305017
223 13 0.0004532796089582111
223 14 0.00040470974606732907
223 15 0.00045678254385692063
223 16 0.0005634914885246367
224 1 0.0005509246663667478
224 2 0.000557571458447037
224 3 0.00041388381955920206
224 4 0.0004649597781031245
224 5 0.0005107523059186825
224 6 0.0006170264710148032
224 7 0.0008822093458130675
224 8 0.0014519050119327082
224 9 0.0015009983157548423
224 10 0.0009256226933171963
224 11 0.0006522753165299489
224 12 0.0005233333988244049
224 13 0.0004678555055117675
224 14 0.0004150326467962581
224 15 0.0005319310373063449
224 16 0.000569262193695047
225 1 0.0005646069844478796
225 2 0.0006808545741499028
225 3 0.0004529804571928864
225 4 0.0004971159466905517
225 5 0.0005145605799001807
225 6 0.000600135882078634
225 7 0.0008847089732836322
225 8 0.001544943233059759
225 9 0.0016316993317369022
225 10 0.000941017040919867
225 11 0.0006431535529703991
225 12 0.0005226921302777798
225 13 0.0004927199231693213
225 14 0.0004523124713064694
225 15 0.0006639274941524498
225 16 0.0005809226904260889
226 1 0.0006035291548104893
226 2 0.0008263571315344498
226 3 0.0006798011886617328
226 4 0.0005469307798067202
226 5 0.0005272849019346548
226 6 0.0006436373502689552
226 7 0.0009459857035903907
226 8 0.0016645951290408245
226 9 0.0017970198352482702
226 10 0.0010252424948692385
226 11 0.000700020961860004
226 12 0.0005291470818474531
226 13 0.0005333487516634219
226 14 0.0006005400336651506
226 15 0.0008732358226218734
226 16 0.000604123324002781
227 1 0.0006584843178841782
227 2 0.0009965652261311186
227 3 0.001123299074145323
227 4 0.0005967981662655664
227 5 0.0006063794318778015
227 6 0.0007745228330113818
227 7 0.0010603474794597112
227 8 0.0018294107880516552
227 9 0.0020523462715537066
227 10 0.001180744221388863
227 11 0.0008406993175230915
227 12 0.0006055197422653522
227 13 0.0005656124441075303
227 14 0.0009130513449109607
227 15 0.0011338308998924546
227 16 0.000678904304353134
228 1 0.0007598904219591196
228 2 0.0011826319382993722
228 3 0.0015333026913768588
228 4 0.0007009899190528746
228 5 0.0007626050623508185
228 6 0.0009281328936079358
228 7 0.0011790032014975527
228 8 0.0020370876068819266
228 9 0.0024280565310820235
228 10 0.001329952072898044
228 11 0.0009953135425534443
228 12 0.0007990433280870984
228 13 0.0006234370386421564
228 14 0.001361149589725148
228 15 0.0013403592943751833
228 16 0.0008647886628266044
229 1 0.0010302512132117636
229 2 0.0013181144318806792
229 3 0.0015622028047967973
229 4 0.0010254303707832868
229 5 0.0008970591958623597
229 6 0.0010593059013914718
229 7 0.0012693179362215368
229 8 0.002240863223153866
229 9 0.0028602994803260673
229 10 0.0014406483265775316
229 11 0.001115481096872789
229 12 0.001027449151740266
229 13 0.0008831954256439062
229 14 0.0016836640733034662
229 15 0.0013782670184123713
229 16 0.0011673332944783232
230 1 0.0014907339438757217
230 2 0.0013885506911143208
230 3 0.0014183914092961158
230 4 0.0016272589369283885
230 5 0.0009959008719770956
230 6 0.0011702641055142404
230 7 0.0013348375762132214
230 8 0.0023770611200789604
230 9 0.0032863573455661488
230 10 0.0015278245931586998
230 11 0.0012195698156842183
230 12 0.0011213663376238997
230 13 0.0014104341919592986
230 14 0.001710740613125366
230 15 0.0013229918824043951
230 16 0.0014806670744106354
231 1 0.0018785864370679528
231 2 0.0014993735989307089
231 3 0.00142359748085652
231 4 0.0021508082951586793
231 5 0.0012807144524555891
231 6 0.0012828097385149118
231 7 0.0014110085151211038
231 8 0.002446434202971526
231 9 0.0037530341157157032
231 10 0.0016068693332358386
231 11 0.0013303310122736445
231 12 0.001151605455767639
231 13 0.0019173630187813914
231 14 0.0016399698002466118
231 15 0.0013744486990440244
231 16 0.0017136547272819935
232 1 0.0019855329511306863
232 2 0.0017109392341281282
232 3 0.0015647762369834783
232 4 0.002188776811058002
232 5 0.0018578050739790353
232 6 0.0014156064559498471
232 7 0.0015142944091415256
232 8 0.0024867116805840084
232 9 0.004279429076489927
232 10 0.0016883984138408303
232 11 0.0014256362800061095
232 12 0.0014395329685922761
232 13 0.0021368724206572605
232 14 0.0016412006389639518
232 15 0.0016248786532907789
232 16 0.0018881497873211583
233 1 0.0019919952407358443
233 2 0.001940295675581627
233 3 0.0018337229327198834
233 4 0.0020154521831885486
233 5 0.0023969884337093905
233 6 0.0016390776043451183
233 7 0.001584134055725439
233 8 0.002468151321312728
233 9 0.004613042994744965
233 10 0.0017489862654374577
233 11 0.0014988930172276649
233 12 0.002009418425193081
233 13 0.0021937028501335812
233 14 0.0017914471714614447
233 15 0.0019102950796859586
233 16 0.002049451923603146
234 1 0.00215375876004098
234 2 0.002105348866861978
234 3 0.002128353725437737
234 4 0.0020582236066331028
234 5 0.002547729777894858
234 6 0.0020281545415998803
234 7 0.0016018024956312438
234 8 0.0023232410236968537
234 9 0.004580689720285247
234 10 0.0017621490663746187
234 11 0.00175174247478449
234 12 0.002533273813094983
234 13 0.002302287931227768
234 14 0.0020725480536855877
234 15 0.0021340440975285146
234 16 0.00222998441520586
235 1 0.0024830200881517106
235 2 0.002312703203753541
235 3 0.002344367904625999
235 4 0.002333596867097665
235 5 0.0023712210449791105
235 6 0.002433055874857759
235 7 0.0017162967679726915
235 8 0.0020939925694269945
235 9 0.004826844201347713
235 10 0.001913713172545406
235 11 0.002308326895337637
235 12 0.002747590552339481
235 13 0.002464078239339681
235 14 0.00238013678218872
235 15 0.0023588217168342696
235 16 0.0024487203761997534
236 1 0.002887757719614581
236 2 0.0026359689091971505
236 3 0.002559010780842197
236 4 0.0026727681889859856
236 5 0.002105814102140169
236 6 0.0027396958480436773
236 7 0.002202966155556263
236 8 0.0020856874470402964
236 9 0.00598853932231147
236 10 0.002427559815184166
236 11 0.002848344747313547
236 12 0.002742533525314589
236 13 0.0026039268586812263
236 14 0.0026630483707400106
236 15 0.0026294152660090372
236 16 0.0027029001729665936
237 1 0.000590394052117138
237 2 0.0005990262297254634
237 3 0.0006351619957971621
237 4 0.0006624027843599722
237 5 0.0006854927613387241
237 6 0.000662402784366023
237 7 0.0006351619958255283
237 8 0.0005990262297241311
237 9 0.0005903940521099771
237 10 0.0005643020305764745
237 11 0.0005372700543362918
237 12 0.0005026275957132065
237 13 0.0004729936485559083
237 14 0.0005026275956921955
237 15 0.0005372700543306297
237 16 0.0005643020305691748
238 1 0.0005943106740594062
238 2 0.0006221801450190245
238 3 0.0006548687162272748
238 4 0.000685793087440767
238 5 0.0006783027340194758
238 6 0.0006491012908721727
238 7 0.0006112646270746702
238 8 0.0005926373439747445
238 9 0.0005732132813220381
238 10 0.0005445614167829405
238 11 0.0005150614532294928
238 12 0.000478133325437613
238 13 0.00048634117043858116
238 14 0.000523228939400322
238 15 0.000551206935280768
238 16 0.0005803893865627408
239 1 0.0006071209234250197
239 2 0.0006532247601919727
239 3 0.0006814536559429651
239 4 0.0007055431552454583
239 5 0.0006681020784993219
239 6 0.0006391554001489719
239 7 0.0005967769781601573
239 8 0.0005783098218198335
239 9 0.0005483836118004293
239 10 0.000520839496370662
239 11 0.0004914832782917378
239 12 0.000474620167714046
239 13 0.000503233091444899
239 14 0.0005303348442089462
239 15 0.0005597191579282956
239 16 0.0005859442795707603
240 1 0.0006434293177298711
240 2 0.0006788404702975925
240 3 0.0007247986662525796
240 4 0.0007083586895045846
240 5 0.0006741375732039478
240 6 0.000625766551118706
240 7 0.0005808796705437103
240 8 0.0005512615107710062
240 9 0.0005206525559989239
240 10 0.0004996487679966022
240 11 0.0004846432371412024
240 12 0.0004883176295545355
240 13 0.0005041415834747265
240 14 0.0005289122369679933
240 15 0.0005584012834429775
240 16 0.0005918271351724735
241 1 0.0006823662863996716
241 2 0.0007077421406120332
241 3 0.0007684856063731593
241 4 0.000707742140600931
241 5 0.0006823662863739977
241 6 0.0006156848327095732
241 7 0.0005499560677889037
241 8 0.0005243136657506753
241 9 0.0004943183904201065
241 10 0.0004916980101715984
241 11 0.0004992276396040551
241 12 0.0004916980101426494
241 13 0.0004943183904622117
241 14 0.0005243136657751002
241 15 0.0005499560677650894
241 16 0.0006156848327030784
242 1 0.0007076709779006984
242 2 0.0007445874068914837
242 3 0.0007782835719319925
242 4 0.0007224124214286198
242 5 0.000670916919553538
242 6 0.0005978404123798131
242 7 0.0005299229057860455
242 8 0.000498682289322469
242 9 0.0004754973647737304
242 10 0.0004989428144741848
242 11 0.0005108622782935279
242 12 0.0004799529227100807
242 13 0.00048482489481421753
242 14 0.0005189723276720626
242 15 0.0005585700383219372
242 16 0.0006406293340978642
243 1 0.0007363397285549134
243 2 0.0007845612965635129
243 3 0.0007843256015812594
243 4 0.0007359433067247456
243 5 0.0006528621642641896
243 6 0.0005713656055512106
243 7 0.0005188473008587435
243 8 0.000480007227393317
243 9 0.00046608867006628363
243 10 0.0005069377091985461
243 11 0.0005067405829179694
243 12 0.0004660180841134509
243 13 0.00048015852609983867
243 14 0.0005190785463079495
243 15 0.0005717858051735858
243 16 0.0006531630496086072
244 1 0.000775965488976571
244 2 0.0008226124196509255
244 3 0.0008180561227967287
244 4 0.0007320164256842121
244 5 0.0006436693384886394
244 6 0.0005569636418727292
244 7 0.0005062834526097792
244 8 0.0004730182334077293
244 9 0.000465418357731201
244 10 0.0005029317826786561
244 11 0.0004902578974761984
244 12 0.00046222491350200734
244 13 0.00048177844136487735
244 14 0.0005262550276738387
244 15 0.0005800274386522641
244 16 0.0006577375160184418
245 1 0.0008189122375792945
245 2 0.0008731599574703375
245 3 0.0008589961573482463
245 4 0.0007239099659594461
245 5 0.0006394296061842109
245 6 0.0005459237351412433
245 7 0.0004962783043351571
245 8 0.0004662313572061372
245 9 0.0004604330073201546
245 10 0.000491089454674104
245 11 0.00046749878918106447
245 12 0.00045917447562487945
245 13 0.0004826139272582908
245 14 0.000525510069554147
245 15 0.0005992607023072027
245 16 0.0006680991622648458
246 1 0.0008503431169170628
246 2 0.0009270480127643865
246 3 0.000872011679727891
246 4 0.0007234399678360814
246 5 0.0006238571943049664
246 6 0.0005257437247173508
246 7 0.00048339437101389826
246 8 0.00045360193144765304
246 9 0.00044451221697949794
246 10 0.0004976467500328874
246 11 0.00044485371440861066
246 12 0.0004513048843993728
246 13 0.0004772124702085434
246 14 0.0005161003692493171
246 15 0.0006101002896790053
246 16 0.0006993993253553432
247 1 0.0008812623506281314
247 2 0.0009796697414447553
247 3 0.0008697499035214551
247 4 0.0007235750080064329
247 5 0.0006014420830978001
247 6 0.0005114013078271057
247 7 0.00046682046569661295
247 8 0.0004420143868095333
247 9 0.00043065992225746474
247 10 0.0005478950537619043
247 11 0.0004311422869979764
247 12 0.00044237891630138915
247 13 0.00047037380426251385
247 14 0.0005168156088581899
247 15 0.0006088856000698861
247 16 0.0007344483628292098
248 1 0.0009359543605966802
248 2 0.0010347856469983263
248 3 0.0008917618864092147
248 4 0.0007124030599084952
248 5 0.0005808117735608409
248 6 0.0004958585750393651
248 7 0.00045094132569908213
248 8 0.0004316473473212068
248 9 0.0004330483574561117
248 10 0.0005999837682429399
248 11 0.0004324807891227245
248 12 0.0004297471304409717
248 13 0.00046700779546660076
248 14 0.0005170134205002563
248 15 0.0006091924583162545
248 16 0.0007454124026480269
249 1 0.0009969568576833066
249 2 0.0011067255097875206
249 3 0.0009229341799544266
249 4 0.0006945298185266069
249 5 0.0005605306186753506
249 6 0.0004676177581646665
249 7 0.00042940745053712814
249 8 0.00041892647951925766
249 9 0.00045435823481410065
249 10 0.0005999257809131131
249 11 0.00043798289292051873
249 12 0.00041344811747301424
249 13 0.00045945694773019685
249 14 0.00050444290361773
249 15 0.0006000671658416001
249 16 0.0007473682053286135
250 1 0.001053230199518751
250 2 0.001191302157520835
250 3 0.0009536364659801788
250 4 0.0006844328477181583
250 5 0.0005422392748980209
250 6 0.00044529862267962683
250 7 0.0004050953030305879
250 8 0.0004057922872241354
250 9 0.0004929560080674522
250 10 0.0005870179583763457
250 11 0.00043698575595313427
250 12 0.0003995387059403388
250 13 0.0004411850270318318
250 14 0.0004947069766803036
250 15 0.0005930072698717703
250 16 0.0007755726103101379
251 1 0.0011212641721530803
251 2 0.0012677648303958122
251 3 0.0009773685010578403
251 4 0.0006656034073600492
251 5 0.0005303768302053341
251 6 0.0004436236470676258
251 7 0.0003895253183058417
251 8 0.00040046137215073163
251 9 0.0005333828404816554
251 10 0.0005823716709725812
251 11 0.0004347711082816619
251 12 0.000394213075349259
251 13 0.00042668886822727625
251 14 0.0004900902739870538
251 15 0.0005963065398196798
251 16 0.000807797615682726
252 1 0.0012217264503429082
252 2 0.0013407853761890909
252 3 0.000981371944727083
252 4 0.000646531292732927
252 5 0.0005283936154693997
252 6 0.0004541154982461784
252 7 0.00038936946661783864
252 8 0.00041318267030737016
252 9 0.0005632512099401077
252 10 0.0005621436683690417
252 11 0.0004531584497680097
252 12 0.00039671341447600206
252 13 0.0004287473131852071
252 14 0.0004834333054848372
252 15 0.0005909394801566492
252 16 0.0008288460430480038
253 1 0.0013389893515242113
253 2 0.0014331590094311952
253 3 0.0009640392540612996
253 4 0.0006550458132723591
253 5 0.0005292528431893526
253 6 0.0004621687494718481
253 7 0.0004010095046530042
253 8 0.0004549764324019018
253 9 0.0005756370526230348
253 10 0.0005437179700197858
253 11 0.000503943283512498
253 12 0.0004000962634037597
253 13 0.00044488713315049555
253 14 0.0004911862260319477
253 15 0.0005942751969698623
253 16 0.0008525066946312165
254 1 0.0014538876120522293
254 2 0.0015376582491565816
254 3 0.0009386409778442961
254 4 0.0006545685188279471
254 5 0.0005260269296542691
254 6 0.00047174529760947784
254 7 0.00041639872021312016
254 8 0.0005470673813407212
254 9 0.0005755935544010382
254 10 0.0005476229072084449
254 11 0.0005869205416002554
254 12 0.0004093036807513162
254 13 0.00046939528708833667
254 14 0.0005092701513278453
254 15 0.0006031915631405926
254 16 0.000870123821735791
255 1 0.001582900472192117
255 2 0.0016463572908340662
255 3 0.0009371766569336581
255 4 0.0006412418073079018
255 5 0.0005211791447913075
255 6 0.0005011918982437413
255 7 0.00047371296074530736
255 8 0.0007007002348832711
255 9 0.0005816799764294112
255 10 0.000572279493452732
255 11 0.0007070619770332964
255 12 0.0004799179856592728
255 13 0.0005048445272324287
255 14 0.0005160059855291443
255 15 0.0006087101476177637
255 16 0.0008983884227635741
256 1 0.0017529996100271727
256 2 0.0017916497356829097
256 3 0.001008874651203806
256 4 0.0007003720722053575
256 5 0.000533179000685155
256 6 0.000549277203213093
256 7 0.0006944223282688428
256 8 0.0008999669638343755
256 9 0.0006104736776039177
256 10 0.0006105796858897339
256 11 0.0008833511433748997
256 12 0.0007214474469529053
256 13 0.0005537559107373635
256 14 0.0005333089156387416
256 15 0.0006830105300346112
256 16 0.00098671291552066
257 1 0.0020049351123694326
257 2 0.002010259025131189
257 3 0.00113191550387981
257 4 0.0008333646012196327
257 5 0.000625211706442981
257 6 0.0005871582158595637
257 7 0.0011397832955325742
257 8 0.001112615714414969
257 9 0.0006866173735773085
257 10 0.0006858942262918388
257 11 0.0011095058669242652
257 12 0.0011442462492944339
257 13 0.0005881206899194247
257 14 0.0006252125888583926
257 15 0.0008318732547232255
257 16 0.001129188923326696
258 1 0.0023466394168796256
258 2 0.002282590396836204
258 3 0.0012440810816072845
258 4 0.0009776482734238923
258 5 0.0008104086616208678
258 6 0.000650693951371518
258 7 0.001594306219050606
258 8 0.0012801449112366178
258 9 0.0008460226976762519
258 10 0.0008644069865456627
258 11 0.0013014814834442223
258 12 0.001578124414251758
258 13 0.0006356215714318214
258 14 0.000818509826752134
258 15 0.0009874543042847073
258 16 0.0012673837860648351
259 1 0.002709033377303327
259 2 0.002523038466762273
259 3 0.0013239473817805991
259 4 0.0010915151033362158
259 5 0.0009568947902939412
259 6 0.0009852299181750982
259 7 0.0016642893170743852
259 8 0.0013312707438216179
259 9 0.0011346550889981544
259 10 0.0011728563842823836
259 11 0.0013405726302119225
259 12 0.0017067834569306495
259 13 0.0009377211855343681
259 14 0.0009962198004092038
259 15 0.0011088431735821747
259 16 0.0013727481754819415
260 1 0.0030175785403688815
260 2 0.0026660804609877076
260 3 0.0013805620936954144
260 4 0.0011817244374948965
260 5 0.0010233370471459113
260 6 0.0016618756521050758
260 7 0.001531878275717144
260 8 0.001341629145865414
260 9 0.0015293090512283891
260 10 0.0015162761322091711
260 11 0.0012947198777003566
260 12 0.001618914012152528
260 13 0.0016097204702085754
260 14 0.0010690606995975571
260 15 0.0012100602306712727
260 16 0.0014555953220123374
261 1 0.0033503485100715436
261 2 0.0027526621576922095
261 3 0.0014499898641530118
261 4 0.0012652554366108792
261 5 0.001263494667753915
261 6 0.0022384883359064622
261 7 0.0015053334446482125
261 8 0.0014738312003176532
261 9 0.001846114406644922
261 10 0.001761896747978775
261 11 0.0013586295136622795
261 12 0.0015641147383511633
261 13 0.00217506629180364
261 14 0.001193146711498505
261 15 0.0012956148341434215
261 16 0.0015409628960603161
262 1 0.003726949577273597
262 2 0.0028005697782104155
