pixelID x y
1324 20.0 13.0
1325 21.0 13.0
1326 22.0 13.0
1327 23.0 13.0
1328 24.0 13.0
1329 25.0 13.0
1330 26.0 13.0
1331 27.0 13.0
1332 28.0 13.0
1333 29.0 13.0
1334 30.0 13.0
1335 31.0 13.0
1336 32.0 13.0
1337 33.0 13.0
1338 34.0 13.0
1339 35.0 13.0
1340 36.0 13.0
1341 37.0 13.0
1342 38.0 13.0
1343 39.0 13.0
1344 40.0 13.0
1345 41.0 13.0
1346 42.0 13.0
1347 43.0 13.0
1348 44.0 13.0
1349 45.0 13.0
1350 46.0 13.0
1351 47.0 13.0
1352 48.0 13.0
1353 -1.0 13.0
1354 -2.0 13.0
1355 -3.0 13.0
1356 -4.0 13.0
1357 -5.0 13.0
1358 -6.0 13.0
1359 -7.0 13.0
1360 -8.0 13.0
1361 -9.0 13.0
1362 -10.0 13.0
1363 -11.0 13.0
1364 -12.0 13.0
1365 -13.0 13.0
1366 -14.0 13.0
1367 -15.0 13.0
1368 -16.0 13.0
1369 -17.0 13.0
1370 -18.0 13.0
1371 -19.0 13.0
1372 -20.0 13.0
1373 -21.0 13.0
1374 -22.0 13.0
1375 -23.0 13.0
1376 -24.0 13.0
1377 -25.0 13.0
1378 -26.0 13.0
1379 -27.0 13.0
1380 -28.0 13.0
1381 -29.0 13.0
1382 -30.0 13.0
1383 -31.0 13.0
1384 -32.0 13.0
1385 -33.0 13.0
1386 -34.0 13.0
1387 -35.0 13.0
1388 -36.0 13.0
1389 -37.0 13.0
1390 -38.0 13.0
1391 -39.0 13.0
1392 -40.0 13.0
1393 -41.0 13.0
1394 -42.0 13.0
1395 -43.0 13.0
1396 -44.0 13.0
1397 -45.0 13.0
1398 -46.0 13.0
1399 -47.0 13.0
1400 -48.0 13.0
1401 0 14.0
1402 1.0 14.0
1403 2.0 14.0
1404 3.0 14.0
1405 4.0 14.0
1406 5.0 14.0
1407 6.0 14.0
1408 7.0 14.0
1409 8.0 14.0
1410 9.0 14.0
1411 10.0 14.0
1412 11.0 14.0
1413 12.0 14.0
1414 13.0 14.0
1415 14.0 14.0
1416 15.0 14.0
1417 16.0 14.0
1418 17.0 14.0
1419 18.0 14.0
1420 19.0 14.0
1421 20.0 14.0
1422 21.0 14.0
1423 22.0 14.0
1424 23.0 14.0
1425 24.0 14.0
1426 25.0 14.0
1427 26.0 14.0
1428 27.0 14.0
1429 28.0 14.0
1430 29.0 14.0
1431 30.0 14.0
1432 31.0 14.0
1433 32.0 14.0
1434 33.0 14.0
1435 34.0 14.0
1436 35.0 14.0
1437 36.0 14.0
1438 37.0 14.0
1439 38.0 14.0
1440 39.0 14.0
1441 40.0 14.0
1442 41.0 14.0
1443 42.0 14.0
1444 43.0 14.0
1445 44.0 14.0
1446 45.0 14.0
1447 46.0 14.0
1448 47.0 14.0
1449 48.0 14.0
1450 -1.0 14.0
1451 -2.0 14.0
1452 -3.0 14.0
1453 -4.0 14.0
1454 -5.0 14.0
1455 -6.0 14.0
1456 -7.0 14.0
1457 -8.0 14.0
1458 -9.0 14.0
1459 -10.0 14.0
1460 -11.0 14.0
1461 -12.0 14.0
1462 -13.0 14.0
1463 -14.0 14.0
1464 -15.0 14.0
1465 -16.0 14.0
1466 -17.0 14.0
1467 -18.0 14.0
1468 -19.0 14.0
1469 -20.0 14.0
1470 -21.0 14.0
1471 -22.0 14.0
1472 -23.0 14.0
1473 -24.0 14.0
1474 -25.0 14.0
1475 -26.0 14.0
1476 -27.0 14.0
1477 -28.0 14.0
1478 -29.0 14.0
1479 -30.0 14.0
1480 -31.0 14.0
1481 -32.0 14.0
1482 -33.0 14.0
1483 -34.0 14.0
1484 -35.0 14.0
1485 -36.0 14.0
1486 -37.0 14.0
1487 -38.0 14.0
1488 -39.0 14.0
1489 -40.0 14.0
1490 -41.0 14.0
1491 -42.0 14.0
1492 -43.0 14.0
1493 -44.0 14.0
1494 -45.0 14.0
1495 -46.0 14.0
1496 -47.0 14.0
1497 -48.0 14.0
1498 0 15.0
1499 1.0 15.0
1500 2.0 15.0
1501 3.0 15.0
1502 4.0 15.0
1503 5.0 15.0
1504 6.0 15.0
1505 7.0 15.0
1506 8.0 15.0
1507 9.0 15.0
1508 10.0 15.0
1509 11.0 15.0
1510 12.0 15.0
1511 13.0 15.0
1512 14.0 15.0
1513 15.0 15.0
1514 16.0 15.0
1515 17.0 15.0
1516 18.0 15.0
1517 19.0 15.0
1518 20.0 15.0
1519 21.0 15.0
1520 22.0 15.0
1521 23.0 15.0
1522 24.0 15.0
1523 25.0 15.0
1524 26.0 15.0
1525 27.0 15.0
1526 28.0 15.0
1527 29.0 15.0
1528 30.0 15.0
1529 31.0 15.0
1530 32.0 15.0
1531 33.0 15.0
1532 34.0 15.0
1533 35.0 15.0
1534 36.0 15.0
1535 37.0 15.0
1536 38.0 15.0
1537 39.0 15.0
1538 40.0 15.0
1539 41.0 15.0
1540 42.0 15.0
1541 43.0 15.0
1542 44.0 15.0
1543 45.0 15.0
1544 46.0 15.0
1545 47.0 15.0
1546 48.0 15.0
1547 -1.0 15.0
1548 -2.0 15.0
1549 -3.0 15.0
1550 -4.0 15.0
1551 -5.0 15.0
1552 -6.0 15.0
1553 -7.0 15.0
1554 -8.0 15.0
1555 -9.0 15.0
1556 -10.0 15.0
1557 -11.0 15.0
1558 -12.0 15.0
1559 -13.0 15.0
1560 -14.0 15.0
1561 -15.0 15.0
1562 -16.0 15.0
1563 -17.0 15.0
1564 -18.0 15.0
1565 -19.0 15.0
1566 -20.0 15.0
1567 -21.0 15.0
1568 -22.0 15.0
1569 -23.0 15.0
1570 -24.0 15.0
1571 -25.0 15.0
1572 -26.0 15.0
1573 -27.0 15.0
1574 -28.0 15.0
1575 -29.0 15.0
1576 -30.0 15.0
1577 -31.0 15.0
1578 -32.0 15.0
1579 -33.0 15.0
1580 -34.0 15.0
1581 -35.0 15.0
1582 -36.0 15.0
1583 -37.0 15.0
1584 -38.0 15.0
1585 -39.0 15.0
1586 -40.0 15.0
1587 -41.0 15.0
1588 -42.0 15.0
1589 -43.0 15.0
1590 -44.0 15.0
1591 -45.0 15.0
1592 -46.0 15.0
1593 -47.0 15.0
1594 -48.0 15.0
1595 0 16.0
1596 1.0 16.0
1597 2.0 16.0
1598 3.0 16.0
1599 4.0 16.0
1600 5.0 16.0
1601 6.0 16.0
1602 7.0 16.0
1603 8.0 16.0
1604 9.0 16.0
1605 10.0 16.0
1606 11.0 16.0
1607 12.0 16.0
1608 13.0 16.0
1609 14.0 16.0
1610 15.0 16.0
1611 16.0 16.0
1612 17.0 16.0
1613 18.0 16.0
1614 19.0 16.0
1615 20.0 16.0
1616 21.0 16.0
1617 22.0 16.0
1618 23.0 16.0
1619 24.0 16.0
1620 25.0 16.0
1621 26.0 16.0
1622 27.0 16.0
1623 28.0 16.0
1624 29.0 16.0
1625 30.0 16.0
1626 31.0 16.0
1627 32.0 16.0
1628 33.0 16.0
1629 34.0 16.0
1630 35.0 16.0
1631 36.0 16.0
1632 37.0 16.0
1633 38.0 16.0
1634 39.0 16.0
1635 40.0 16.0
1636 41.0 16.0
1637 42.0 16.0
1638 43.0 16.0
1639 44.0 16.0
1640 45.0 16.0
1641 46.0 16.0
1642 47.0 16.0
1643 -1.0 16.0
1644 -2.0 16.0
1645 -3.0 16.0
1646 -4.0 16.0
1647 -5.0 16.0
1648 -6.0 16.0
1649 -7.0 16.0
1650 -8.0 16.0
1651 -9.0 16.0
1652 -10.0 16.0
1653 -11.0 16.0
1654 -12.0 16.0
1655 -13.0 16.0
1656 -14.0 16.0
1657 -15.0 16.0
1658 -16.0 16.0
1659 -17.0 16.0
1660 -18.0 16.0
1661 -19.0 16.0
1662 -20.0 16.0
1663 -21.0 16.0
1664 -22.0 16.0
1665 -23.0 16.0
1666 -24.0 16.0
1667 -25.0 16.0
1668 -26.0 16.0
1669 -27.0 16.0
1670 -28.0 16.0
1671 -29.0 16.0
1672 -30.0 16.0
1673 -31.0 16.0
1674 -32.0 16.0
1675 -33.0 16.0
1676 -34.0 16.0
1677 -35.0 16.0
1678 -36.0 16.0
1679 -37.0 16.0
1680 -38.0 16.0
1681 -39.0 16.0
1682 -40.0 16.0
1683 -41.0 16.0
1684 -42.0 16.0
1685 -43.0 16.0
1686 -44.0 16.0
1687 -45.0 16.0
1688 -46.0 16.0
1689 -47.0 16.0
1690 0 17.0
1691 1.0 17.0
1692 2.0 17.0
1693 3.0 17.0
1694 4.0 17.0
1695 5.0 17.0
1696 6.0 17.0
1697 7.0 17.0
1698 8.0 17.0
1699 9.0 17.0
1700 10.0 17.0
1701 11.0 17.0
1702 12.0 17.0
1703 13.0 17.0
1704 14.0 17.0
1705 15.0 17.0
1706 16.0 17.0
1707 17.0 17.0
1708 18.0 17.0
1709 19.0 17.0
1710 20.0 17.0
1711 21.0 17.0
1712 22.0 17.0
1713 23.0 17.0
1714 24.0 17.0
1715 25.0 17.0
1716 26.0 17.0
1717 27.0 17.0
1718 28.0 17.0
1719 29.0 17.0
1720 30.0 17.0
1721 31.0 17.0
1722 32.0 17.0
1723 33.0 17.0
1724 34.0 17.0
1725 35.0 17.0
1726 36.0 17.0
1727 37.0 17.0
1728 38.0 17.0
1729 39.0 17.0
1730 40.0 17.0
1731 41.0 17.0
1732 42.0 17.0
1733 43.0 17.0
1734 44.0 17.0
1735 45.0 17.0
1736 46.0 17.0
1737 47.0 17.0
1738 -1.0 17.0
1739 -2.0 17.0
1740 -3.0 17.0
1741 -4.0 17.0
1742 -5.0 17.0
1743 -6.0 17.0
1744 -7.0 17.0
1745 -8.0 17.0
1746 -9.0 17.0
1747 -10.0 17.0
1748 -11.0 17.0
1749 -12.0 17.0
1750 -13.0 17.0
1751 -14.0 17.0
1752 -15.0 17.0
1753 -16.0 17.0
1754 -17.0 17.0
1755 -18.0 17.0
1756 -19.0 17.0
1757 -20.0 17.0
1758 -21.0 17.0
1759 -22.0 17.0
1760 -23.0 17.0
1761 -24.0 17.0
1762 -25.0 17.0
1763 -26.0 17.0
1764 -27.0 17.0
1765 -28.0 17.0
1766 -29.0 17.0
1767 -30.0 17.0
1768 -31.0 17.0
1769 -32.0 17.0
1770 -33.0 17.0
1771 -34.0 17.0
1772 -35.0 17.0
1773 -36.0 17.0
1774 -37.0 17.0
1775 -38.0 17.0
1776 -39.0 17.0
1777 -40.0 17.0
1778 -41.0 17.0
1779 -42.0 17.0
1780 -43.0 17.0
1781 -44.0 17.0
1782 -45.0 17.0
1783 -46.0 17.0
1784 -47.0 17.0
1785 0 18.0
1786 1.0 18.0
1787 2.0 18.0
1788 3.0 18.0
1789 4.0 18.0
1790 5.0 18.0
1791 6.0 18.0
1792 7.0 18.0
1793 8.0 18.0
1794 9.0 18.0
1795 10.0 18.0
1796 11.0 18.0
1797 12.0 18.0
1798 13.0 18.0
1799 14.0 18.0
1800 15.0 18.0
1801 16.0 18.0
1802 17.0 18.0
1803 18.0 18.0
1804 19.0 18.0
1805 20.0 18.0
1806 21.0 18.0
1807 22.0 18.0
1808 23.0 18.0
1809 24.0 18.0
1810 25.0 18.0
1811 26.0 18.0
1812 27.0 18.0
1813 28.0 18.0
1814 29.0 18.0
1815 30.0 18.0
1816 31.0 18.0
1817 32.0 18.0
1818 33.0 18.0
1819 34.0 18.0
1820 35.0 18.0
1821 36.0 18.0
1822 37.0 18.0
1823 38.0 18.0
1824 39.0 18.0
1825 40.0 18.0
1826 41.0 18.0
1827 42.0 18.0
1828 43.0 18.0
1829 44.0 18.0
1830 45.0 18.0
1831 46.0 18.0
1832 47.0 18.0
1833 -1.0 18.0
1834 -2.0 18.0
1835 -3.0 18.0
1836 -4.0 18.0
1837 -5.0 18.0
1838 -6.0 18.0
1839 -7.0 18.0
1840 -8.0 18.0
1841 -9.0 18.0
1842 -10.0 18.0
1843 -11.0 18.0
1844 -12.0 18.0
1845 -13.0 18.0
1846 -14.0 18.0
1847 -15.0 18.0
1848 -16.0 18.0
1849 -17.0 18.0
1850 -18.0 18.0
1851 -19.0 18.0
1852 -20.0 18.0
1853 -21.0 18.0
1854 -22.0 18.0
1855 -23.0 18.0
1856 -24.0 18.0
1857 -25.0 18.0
1858 -26.0 18.0
1859 -27.0 18.0
1860 -28.0 18.0
1861 -29.0 18.0
1862 -30.0 18.0
1863 -31.0 18.0
1864 -32.0 18.0
1865 -33.0 18.0
1866 -34.0 18.0
1867 -35.0 18.0
1868 -36.0 18.0
1869 -37.0 18.0
1870 -38.0 18.0
1871 -39.0 18.0
1872 -40.0 18.0
1873 -41.0 18.0
1874 -42.0 18.0
1875 -43.0 18.0
1876 -44.0 18.0
1877 -45.0 18.0
1878 -46.0 18.0
1879 -47.0 18.0
1880 0 19.0
1881 1.0 19.0
1882 2.0 19.0
1883 3.0 19.0
1884 4.0 19.0
1885 5.0 19.0
1886 6.0 19.0
1887 7.0 19.0
1888 8.0 19.0
1889 9.0 19.0
1890 10.0 19.0
1891 11.0 19.0
1892 12.0 19.0
1893 13.0 19.0
1894 14.0 19.0
1895 15.0 19.0
1896 16.0 19.0
1897 17.0 19.0
1898 18.0 19.0
1899 19.0 19.0
1900 20.0 19.0
1901 21.0 19.0
1902 22.0 19.0
1903 23.0 19.0
1904 24.0 19.0
1905 25.0 19.0
1906 26.0 19.0
1907 27.0 19.0
1908 28.0 19.0
1909 29.0 19.0
1910 30.0 19.0
1911 31.0 19.0
1912 32.0 19.0
1913 33.0 19.0
1914 34.0 19.0
1915 35.0 19.0
1916 36.0 19.0
1917 37.0 19.0
1918 38.0 19.0
1919 39.0 19.0
1920 40.0 19.0
1921 41.0 19.0
1922 42.0 19.0
1923 43.0 19.0
1924 44.0 19.0
1925 45.0 19.0
1926 46.0 19.0
1927 -1.0 19.0
1928 -2.0 19.0
1929 -3.0 19.0
1930 -4.0 19.0
1931 -5.0 19.0
1932 -6.0 19.0
1933 -7.0 19.0
1934 -8.0 19.0
1935 -9.0 19.0
1936 -10.0 19.0
1937 -11.0 19.0
1938 -12.0 19.0
1939 -13.0 19.0
1940 -14.0 19.0
1941 -15.0 19.0
1942 -16.0 19.0
1943 -17.0 19.0
1944 -18.0 19.0
1945 -19.0 19.0
1946 -20.0 19.0
1947 -21.0 19.0
1948 -22.0 19.0
1949 -23.0 19.0
1950 -24.0 19.0
1951 -25.0 19.0
1952 -26.0 19.0
1953 -27.0 19.0
1954 -28.0 19.0
1955 -29.0 19.0
1956 -30.0 19.0
1957 -31.0 19.0
1958 -32.0 19.0
1959 -33.0 19.0
1960 -34.0 19.0
1961 -35.0 19.0
1962 -36.0 19.0
1963 -37.0 19.0
1964 -38.0 19.0
1965 -39.0 19.0
1966 -40.0 19.0
1967 -41.0 19.0
1968 -42.0 19.0
1969 -43.0 19.0
1970 -44.0 19.0
1971 -45.0 19.0
1972 -46.0 19.0
1973 0 20.0
1974 1.0 20.0
1975 2.0 20.0
1976 3.0 20.0
1977 4.0 20.0
1978 5.0 20.0
1979 6.0 20.0
1980 7.0 20.0
1981 8.0 20.0
1982 9.0 20.0
1983 10.0 20.0
1984 11.0 20.0
1985 12.0 20.0
1986 13.0 20.0
1987 14.0 20.0
1988 15.0 20.0
1989 16.0 20.0
1990 17.0 20.0
1991 18.0 20.0
1992 19.0 20.0
1993 20.0 20.0
1994 21.0 20.0
1995 22.0 20.0
1996 23.0 20.0
1997 24.0 20.0
1998 25.0 20.0
1999 26.0 20.0
2000 27.0 20.0
2001 28.0 20.0
2002 29.0 20.0
2003 30.0 20.0
2004 31.0 20.0
2005 32.0 20.0
2006 33.0 20.0
2007 34.0 20.0
2008 35.0 20.0
2009 36.0 20.0
2010 37.0 20.0
2011 38.0 20.0
2012 39.0 20.0
2013 40.0 20.0
2014 41.0 20.0
2015 42.0 20.0
2016 43.0 20.0
2017 44.0 20.0
2018 45.0 20.0
2019 46.0 20.0
2020 -1.0 20.0
2021 -2.0 20.0
2022 -3.0 20.0
2023 -4.0 20.0
2024 -5.0 20.0
2025 -6.0 20.0
2026 -7.0 20.0
2027 -8.0 20.0
2028 -9.0 20.0
2029 -10.0 20.0
2030 -11.0 20.0
2031 -12.0 20.0
2032 -13.0 20.0
2033 -14.0 20.0
2034 -15.0 20.0
2035 -16.0 20.0
2036 -17.0 20.0
2037 -18.0 20.0
2038 -19.0 20.0
2039 -20.0 20.0
2040 -21.0 20.0
2041 -22.0 20.0
2042 -23.0 20.0
2043 -24.0 20.0
2044 -25.0 20.0
2045 -26.0 20.0
2046 -27.0 20.0
2047 -28.0 20.0
2048 -29.0 20.0
2049 -30.0 20.0
2050 -31.0 20.0
2051 -32.0 20.0
2052 -33.0 20.0
2053 -34.0 20.0
2054 -35.0 20.0
2055 -36.0 20.0
2056 -37.0 20.0
2057 -38.0 20.0
2058 -39.0 20.0
2059 -40.0 20.0
2060 -41.0 20.0
2061 -42.0 20.0
2062 -43.0 20.0
2063 -44.0 20.0
2064 -45.0 20.0
2065 -46.0 20.0
2066 0 21.0
2067 1.0 21.0
2068 2.0 21.0
2069 3.0 21.0
2070 4.0 21.0
2071 5.0 21.0
2072 6.0 21.0
2073 7.0 21.0
2074 8.0 21.0
2075 9.0 21.0
2076 10.0 21.0
2077 11.0 21.0
2078 12.0 21.0
2079 13.0 21.0
2080 14.0 21.0
2081 15.0 21.0
2082 16.0 21.0
2083 17.0 21.0
2084 18.0 21.0
2085 19.0 21.0
2086 20.0 21.0
2087 21.0 21.0
2088 22.0 21.0
2089 23.0 21.0
2090 24.0 21.0
2091 25.0 21.0
2092 26.0 21.0
2093 27.0 21.0
2094 28.0 21.0
2095 29.0 21.0
2096 30.0 21.0
2097 31.0 21.0
2098 32.0 21.0
2099 33.0 21.0
2100 34.0 21.0
2101 35.0 21.0
2102 36.0 21.0
2103 37.0 21.0
2104 38.0 21.0
2105 39.0 21.0
2106 40.0 21.0
2107 41.0 21.0
2108 42.0 21.0
2109 43.0 21.0
2110 44.0 21.0
2111 45.0 21.0
2112 -1.0 21.0
2113 -2.0 21.0
2114 -3.0 21.0
2115 -4.0 21.0
2116 -5.0 21.0
2117 -6.0 21.0
2118 -7.0 21.0
2119 -8.0 21.0
2120 -9.0 21.0
2121 -10.0 21.0
2122 -11.0 21.0
2123 -12.0 21.0
2124 -13.0 21.0
2125 -14.0 21.0
2126 -15.0 21.0
2127 -16.0 21.0
2128 -17.0 21.0
2129 -18.0 21.0
2130 -19.0 21.0
2131 -20.0 21.0
2132 -21.0 21.0
2133 -22.0 21.0
2134 -23.0 21.0
2135 -24.0 21.0
2136 -25.0 21.0
2137 -26.0 21.0
2138 -27.0 21.0
2139 -28.0 21.0
2140 -29.0 21.0
2141 -30.0 21.0
2142 -31.0 21.0
2143 -32.0 21.0
2144 -33.0 21.0
2145 -34.0 21.0
2146 -35.0 21.0
2147 -36.0 21.0
2148 -37.0 21.0
2149 -38.0 21.0
2150 -39.0 21.0
2151 -40.0 21.0
2152 -41.0 21.0
2153 -42.0 21.0
2154 -43.0 21.0
2155 -44.0 21.0
2156 -45.0 21.0
2157 0 22.0
2158 1.0 22.0
2159 2.0 22.0
2160 3.0 22.0
2161 4.0 22.0
2162 5.0 22.0
2163 6.0 22.0
2164 7.0 22.0
2165 8.0 22.0
2166 9.0 22.0
2167 10.0 22.0
2168 11.0 22.0
2169 12.0 22.0
2170 13.0 22.0
2171 14.0 22.0
2172 15.0 22.0
2173 16.0 22.0
2174 17.0 22.0
2175 18.0 22.0
2176 19.0 22.0
2177 20.0 22.0
2178 21.0 22.0
2179 22.0 22.0
2180 23.0 22.0
2181 24.0 22.0
2182 25.0 22.0
2183 26.0 22.0
2184 27.0 22.0
2185 28.0 22.0
2186 29.0 22.0
2187 30.0 22.0
2188 31.0 22.0
2189 32.0 22.0
2190 33.0 22.0
2191 34.0 22.0
2192 35.0 22.0
2193 36.0 22.0
2194 37.0 22.0
2195 38.0 22.0
2196 39.0 22.0
2197 40.0 22.0
2198 41.0 22.0
2199 42.0 22.0
2200 43.0 22.0
2201 44.0 22.0
2202 45.0 22.0
2203 -1.0 22.0
2204 -2.0 22.0
2205 -3.0 22.0
2206 -4.0 22.0
2207 -5.0 22.0
2208 -6.0 22.0
2209 -7.0 22.0
2210 -8.0 22.0
2211 -9.0 22.0
2212 -10.0 22.0
2213 -11.0 22.0
2214 -12.0 22.0
2215 -13.0 22.0
2216 -14.0 22.0
2217 -15.0 22.0
2218 -16.0 22.0
2219 -17.0 22.0
2220 -18.0 22.0
2221 -19.0 22.0
2222 -20.0 22.0
2223 -21.0 22.0
2224 -22.0 22.0
2225 -23.0 22.0
2226 -24.0 22.0
2227 -25.0 22.0
2228 -26.0 22.0
2229 -27.0 22.0
2230 -28.0 22.0
2231 -29.0 22.0
2232 -30.0 22.0
2233 -31.0 22.0
2234 -32.0 22.0
2235 -33.0 22.0
2236 -34.0 22.0
2237 -35.0 22.0
2238 -36.0 22.0
2239 -37.0 22.0
2240 -38.0 22.0
2241 -39.0 22.0
2242 -40.0 22.0
2243 -41.0 22.0
2244 -42.0 22.0
2245 -43.0 22.0
2246 -44.0 22.0
2247 -45.0 22.0
2248 0 23.0
2249 1.0 23.0
2250 2.0 23.0
2251 3.0 23.0
2252 4.0 23.0
2253 5.0 23.0
2254 6.0 23.0
2255 7.0 23.0
2256 8.0 23.0
2257 9.0 23.0
2258 10.0 23.0
2259 11.0 23.0
2260 12.0 23.0
2261 13.0 23.0
2262 14.0 23.0
2263 15.0 23.0
2264 16.0 23.0
2265 17.0 23.0
2266 18.0 23.0
2267 19.0 23.0
2268 20.0 23.0
2269 21.0 23.0
2270 22.0 23.0
2271 23.0 23.0
2272 24.0 23.0
2273 25.0 23.0
2274 26.0 23.0
2275 27.0 23.0
2276 28.0 23.0
2277 29.0 23.0
2278 30.0 23.0
2279 31.0 23.0
2280 32.0 23.0
2281 33.0 23.0
2282 34.0 23.0
2283 35.0 23.0
2284 36.0 23.0
2285 37.0 23.0
2286 38.0 23.0
2287 39.0 23.0
2288 40.0 23.0
2289 41.0 23.0
2290 42.0 23.0
2291 43.0 23.0
2292 44.0 23.0
2293 45.0 23.0
2294 -1.0 23.0
2295 -2.0 23.0
2296 -3.0 23.0
2297 -4.0 23.0
2298 -5.0 23.0
2299 -6.0 23.0
2300 -7.0 23.0
2301 -8.0 23.0
2302 -9.0 23.0
2303 -10.0 23.0
2304 -11.0 23.0
2305 -12.0 23.0
2306 -13.0 23.0
2307 -14.0 23.0
2308 -15.0 23.0
2309 -16.0 23.0
2310 -17.0 23.0
2311 -18.0 23.0
2312 -19.0 23.0
2313 -20.0 23.0
2314 -21.0 23.0
2315 -22.0 23.0
2316 -23.0 23.0
2317 -24.0 23.0
2318 -25.0 23.0
2319 -26.0 23.0
2320 -27.0 23.0
2321 -28.0 23.0
2322 -29.0 23.0
2323 -30.0 23.0
2324 -31.0 23.0
2325 -32.0 23.0
2326 -33.0 23.0
2327 -34.0 23.0
2328 -35.0 23.0
2329 -36.0 23.0
2330 -37.0 23.0
2331 -38.0 23.0
2332 -39.0 23.0
2333 -40.0 23.0
2334 -41.0 23.0
2335 -42.0 23.0
2336 -43.0 23.0
2337 -44.0 23.0
2338 -45.0 23.0
2339 0 24.0
2340 1.0 24.0
2341 2.0 24.0
2342 3.0 24.0
2343 4.0 24.0
2344 5.0 24.0
2345 6.0 24.0
2346 7.0 24.0
2347 8.0 24.0
2348 9.0 24.0
2349 10.0 24.0
2350 11.0 24.0
2351 12.0 24.0
2352 13.0 24.0
2353 14.0 24.0
2354 15.0 24.0
2355 16.0 24.0
2356 17.0 24.0
2357 18.0 24.0
2358 19.0 24.0
2359 20.0 24.0
2360 21.0 24.0
2361 22.0 24.0
2362 23.0 24.0
2363 24.0 24.0
2364 25.0 24.0
2365 26.0 24.0
2366 27.0 24.0
2367 28.0 24.0
2368 29.0 24.0
2369 30.0 24.0
2370 31.0 24.0
2371 32.0 24.0
2372 33.0 24.0
2373 34.0 24.0
2374 35.0 24.0
2375 36.0 24.0
2376 37.0 24.0
2377 38.0 24.0
2378 39.0 24.0
2379 40.0 24.0
2380 41.0 24.0
2381 42.0 24.0
2382 43.0 24.0
2383 44.0 24.0
2384 -1.0 24.0
2385 -2.0 24.0
2386 -3.0 24.0
2387 -4.0 24.0
2388 -5.0 24.0
2389 -6.0 24.0
2390 -7.0 24.0
2391 -8.0 24.0
2392 -9.0 24.0
2393 -10.0 24.0
2394 -11.0 24.0
2395 -12.0 24.0
2396 -13.0 24.0
2397 -14.0 24.0
2398 -15.0 24.0
2399 -16.0 24.0
2400 -17.0 24.0
2401 -18.0 24.0
2402 -19.0 24.0
2403 -20.0 24.0
2404 -21.0 24.0
2405 -22.0 24.0
2406 -23.0 24.0
2407 -24.0 24.0
2408 -25.0 24.0
2409 -26.0 24.0
2410 -27.0 24.0
2411 -28.0 24.0
2412 -29.0 24.0
2413 -30.0 24.0
2414 -31.0 24.0
2415 -32.0 24.0
2416 -33.0 24.0
2417 -34.0 24.0
2418 -35.0 24.0
2419 -36.0 24.0
2420 -37.0 24.0
2421 -38.0 24.0
2422 -39.0 24.0
2423 -40.0 24.0
2424 -41.0 24.0
2425 -42.0 24.0
2426 -43.0 24.0
2427 -44.0 24.0
2428 0 25.0
2429 1.0 25.0
2430 2.0 25.0
2431 3.0 25.0
2432 4.0 25.0
2433 5.0 25.0
2434 6.0 25.0
2435 7.0 25.0
2436 8.0 25.0
2437 9.0 25.0
2438 10.0 25.0
2439 11.0 25.0
2440 12.0 25.0
2441 13.0 25.0
2442 14.0 25.0
2443 15.0 25.0
2444 16.0 25.0
2445 17.0 25.0
2446 18.0 25.0
2447 19.0 25.0
2448 20.0 25.0
2449 21.0 25.0
2450 22.0 25.0
2451 23.0 25.0
2452 24.0 25.0
2453 25.0 25.0
2454 26.0 25.0
2455 27.0 25.0
2456 28.0 25.0
2457 29.0 25.0
2458 30.0 25.0
2459 31.0 25.0
2460 32.0 25.0
2461 33.0 25.0
2462 34.0 25.0
2463 35.0 25.0
2464 36.0 25.0
2465 37.0 25.0
2466 38.0 25.0
2467 39.0 25.0
2468 40.0 25.0
2469 41.0 25.0
2470 42.0 25.0
2471 43.0 25.0
2472 -1.0 25.0
2473 -2.0 25.0
2474 -3.0 25.0
2475 -4.0 25.0
2476 -5.0 25.0
2477 -6.0 25.0
2478 -7.0 25.0
2479 -8.0 25.0
2480 -9.0 25.0
2481 -10.0 25.0
2482 -11.0 25.0
2483 -12.0 25.0
2484 -13.0 25.0
2485 -14.0 25.0
2486 -15.0 25.0
2487 -16.0 25.0
2488 -17.0 25.0
2489 -18.0 25.0
2490 -19.0 25.0
2491 -20.0 25.0
2492 -21.0 25.0
2493 -22.0 25.0
2494 -23.0 25.0
2495 -24.0 25.0
2496 -25.0 25.0
2497 -26.0 25.0
2498 -27.0 25.0
2499 -28.0 25.0
2500 -29.0 25.0
2501 -30.0 25.0
2502 -31.0 25.0
2503 -32.0 25.0
2504 -33.0 25.0
2505 -34.0 25.0
2506 -35.0 25.0
2507 -36.0 25.0
2508 -37.0 25.0
2509 -38.0 25.0
2510 -39.0 25.0
2511 -40.0 25.0
2512 -41.0 25.0
2513 -42.0 25.0
2514 -43.0 25.0
2515 0 26.0
2516 1.0 26.0
2517 2.0 26.0
2518 3.0 26.0
2519 4.0 26.0
2520 5.0 26.0
2521 6.0 26.0
2522 7.0 26.0
2523 8.0 26.0
2524 9.0 26.0
2525 10.0 26.0
2526 11.0 26.0
2527 12.0 26.0
2528 13.0 26.0
2529 14.0 26.0
2530 15.0 26.0
2531 16.0 26.0
2532 17.0 26.0
2533 18.0 26.0
2534 19.0 26.0
2535 20.0 26.0
2536 21.0 26.0
2537 22.0 26.0
2538 23.0 26.0
2539 24.0 26.0
2540 25.0 26.0
2541 26.0 26.0
2542 27.0 26.0
2543 28.0 26.0
